mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sub_sequence_length,param_scaler,param_pca_features,param_pca,param_optimizer,param_num_layers,param_num_epochs,param_lr,param_hidden_size,param_features,param_dropout,param_bidirectional,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
289.45778956413267,14.207992977391443,1.4339330673217774,0.15826600666293628,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,15,0.001,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0,False,20,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 15, 'lr': 0.001, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0, 'bidirectional': False, 'batch_size': 20}",0.5716886269070736,0.6221297580520881,0.5929651304559863,0.6027562862669246,0.6076720764641734,0.5994423756292493,0.01676694709191399,102
314.40983152389526,15.381664822148688,1.609724473953247,0.2516150383592288,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,10,0.01,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,False,10,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 10, 'lr': 0.01, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': False, 'batch_size': 10}",0.5983876560332871,0.6291673087789592,0.6078395513289442,0.6050128949065119,0.607543780871127,0.6095902383837659,0.010363054601818219,39
682.9514368534088,32.76102982969988,1.7415925979614257,0.24128314646137938,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,15,0.001,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,False,10,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 15, 'lr': 0.001, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': False, 'batch_size': 10}",0.5718619972260749,0.6210510094005239,0.5844306266764204,0.5898613797549968,0.5961896208865225,0.5926789267889077,0.01628875457010329,122
329.7642216205597,16.77493856588857,2.6705482959747315,0.4089948043652376,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,10,0.01,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,True,20,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 10, 'lr': 0.01, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': True, 'batch_size': 20}",0.5944868238557559,0.6301946884471157,0.6062545720555962,0.5917150225660864,0.6246070947462955,0.6094516403341699,0.015548095903457555,41
809.6665100097656,35.141563314998315,4.034950160980225,1.7468735777303763,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,15,0.001,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0,True,20,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 15, 'lr': 0.001, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0, 'bidirectional': True, 'batch_size': 20}",0.5620695447673442,0.6093686970552642,0.5948512722494326,0.5877241055351131,0.597028958254983,0.5902085155724274,0.01570452261997148,125
689.7332729816437,52.459790240643834,1.8687170028686524,0.23949880937979867,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,15,0.01,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0,False,10,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 15, 'lr': 0.01, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0, 'bidirectional': False, 'batch_size': 10}",0.5906726768377254,0.6486361534905224,0.5988173616191172,0.5996131528046421,0.6282635191481173,0.6132005727800249,0.021824635502349053,23
1251.233600950241,55.34307052267286,5.9880999565124515,0.9467645015223065,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,15,0.01,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,True,20,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 15, 'lr': 0.01, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': True, 'batch_size': 20}",0.5608529819694869,0.6307083782811939,0.5959522067788344,0.6205673758865248,0.639361087946629,0.6094884061725339,0.02833387048755787,40
287.48836002349856,11.616258236649475,1.0322908401489257,0.16834656609105653,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,10,0.01,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,False,10,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 10, 'lr': 0.01, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': False, 'batch_size': 10}",0.6102635228848821,0.6453999075358299,0.6175932699341624,0.6116215344938749,0.6287125537237795,0.6227181577145058,0.013076023928351967,6
401.60634965896605,25.614676801418348,1.360006284713745,0.28622261346526606,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,10,0.001,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,True,10,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 10, 'lr': 0.001, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': True, 'batch_size': 10}",0.5736603393247103,0.6449173053650665,0.6017202245848764,0.6083144132153762,0.6321925535915758,0.612160967216321,0.02482073961045794,25
785.0568763256073,48.253431623074725,2.442252492904663,0.5660008764841915,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,10,0.001,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0,True,10,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 10, 'lr': 0.001, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0, 'bidirectional': True, 'batch_size': 10}",0.5944901730220057,0.6169322307382009,0.5980169633257675,0.6010334298911767,0.6108186034850195,0.6042582800924341,0.00834789168027968,69
502.4163878440857,28.32590401236621,1.3877627849578857,0.32981855214254563,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,15,0.01,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0,False,10,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 15, 'lr': 0.01, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0, 'bidirectional': False, 'batch_size': 10}",0.5878987517337032,0.63291724456773,0.6143623506461838,0.61428110896196,0.6081211110398358,0.6115161133898825,0.01444341022944231,31
1195.4614302158357,60.55723142999138,3.4351150512695314,0.5597318552839776,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,15,0.01,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,True,10,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 15, 'lr': 0.01, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': True, 'batch_size': 10}",0.582004160887656,0.6433451481995172,0.6084491587417703,0.601063829787234,0.610558727307717,0.6090842049847789,0.019869800886705594,43
658.2605297088624,33.922126033011764,1.5098038196563721,0.334093230756254,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,15,0.01,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,False,10,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 15, 'lr': 0.01, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': False, 'batch_size': 10}",0.6189316311103645,0.6305970149253731,0.5835622984111815,0.5971972128708996,0.6251096903597844,0.6110795695355206,0.017828908393721657,33
208.80666661262512,10.048471915264773,0.9943172931671143,0.1327862833998739,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,10,0.01,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0,False,20,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 10, 'lr': 0.01, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0, 'bidirectional': False, 'batch_size': 20}",0.5828993784646397,0.6148648648648649,0.588639350137379,0.610897987943318,0.6066190297104175,0.6007841222241238,0.012664622275106853,93
295.9933898448944,13.946610636223754,2.474150562286377,0.4410906012820336,10,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,10,0.001,75,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,True,20,"{'sub_sequence_length': 10, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 10, 'lr': 0.001, 'hidden_size': 75, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': True, 'batch_size': 20}",0.6146844660194175,0.6300405814968921,0.5855279200195075,0.6137169568020632,0.6104945795111938,0.6108929007698147,0.014370287714794662,34
545.1351203918457,24.49790606643055,1.0533254146575928,0.14523189717762405,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,15,0.001,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0,True,10,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 15, 'lr': 0.001, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0, 'bidirectional': True, 'batch_size': 10}",0.573996304384344,0.6142597821702299,0.6030940150519651,0.5930478352775386,0.6019180142910868,0.5972631902350329,0.013443714048259389,110
545.8516492366791,23.805870505393273,1.0544559955596924,0.14123129918139085,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,1,15,0.001,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,True,10,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 1, 'num_epochs': 15, 'lr': 0.001, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': True, 'batch_size': 10}",0.5891147320678649,0.625,0.5989129136303907,0.6015031707508025,0.6224771217249593,0.6074015876348036,0.013987378885950613,52
562.5540572166443,27.631182677484198,1.0474753856658936,0.18405692353666994,5,StandardScaler(),"['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z']",PCA(n_components=3),adam,2,15,0.001,50,"['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2']",0.1,False,10,"{'sub_sequence_length': 5, 'scaler': StandardScaler(), 'pca_features': ['latitude', 'longitude', 'speed', 'speedAcc', 'vertical_acc', 'altitude', 'course', 'courseAcc', 'heading', 'horizontal_acc', 'attitude_pitch', 'attitude_roll', 'attitude_yaw', 'rotation_rate_x', 'rotation_rate_y', 'rotation_rate_z', 'gravity_accel_x', 'gravity_accel_y', 'gravity_accel_z', 'user_accel_x', 'user_accel_y', 'user_accel_z'], 'pca': PCA(n_components=3), 'optimizer': 'adam', 'num_layers': 2, 'num_epochs': 15, 'lr': 0.001, 'hidden_size': 50, 'features': ['rssi_1', 'rssi_accuracy_1', 'rssi_2', 'rssi_accuracy_2'], 'dropout': 0.1, 'bidirectional': False, 'batch_size': 10}",0.5819754745506467,0.635538523598225,0.5981961533866922,0.5971189227276286,0.6119468471856587,0.6049551842897702,0.017996569378741348,66
